Compartimentcode;Compartiment;Stofcode;Stof;Gebiedsindeling;Code_gebied;Gebied;Brontype;Sector;Subsector;Emissieoorzaak;Emissieoorzaak_code;Nic;Bedrijf;Straat;Huisnummer;Toevoeging;Postcode;Woonplaats;Xcoord;Ycoord;Sbi_code;Sbi_naam;Herkomst_code;Herkomst;Dataset;Jaar;Emissie;Eenheid
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);241000000;Rijn-West  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;2441.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);241000000;Rijn-West  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;2264.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);241000000;Rijn-West  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2023.0;1562.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1990.0;786.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1995.0;1480.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;1110.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;409.001;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1990.0;42500.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1995.0;842.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;1400.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;406.5776;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);231000000;Rijn-Oost  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;492.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);231000000;Rijn-Oost  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;620.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);231000000;Rijn-Oost  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2015.0;1255.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);231000000;Rijn-Oost  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2019.0;596.85;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);231000000;Rijn-Oost  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;519.92;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);231000000;Rijn-Oost  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2021.0;501.01;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);231000000;Rijn-Oost  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2022.0;482.29;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);231000000;Rijn-Oost  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1995.0;262.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);231000000;Rijn-Oost  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;814.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);231000000;Rijn-Oost  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2023.0;401.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;18628.1;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1990.0;32505.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1995.0;61424.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;18537.8;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2015.0;14792.8;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;15172.5;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2021.0;8452.9;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2022.0;7863.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2023.0;10653.6496;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;29197.5;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2019.0;14401.4;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);241000000;Rijn-West  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;13995.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);241000000;Rijn-West  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1990.0;30493.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);241000000;Rijn-West  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1995.0;9080.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);241000000;Rijn-West  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;26462.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);241000000;Rijn-West  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;20666.6;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);241000000;Rijn-West  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2015.0;14145.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);241000000;Rijn-West  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2021.0;8789.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);241000000;Rijn-West  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2022.0;11163.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);241000000;Rijn-West  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2023.0;9368.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);241000000;Rijn-West  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2019.0;6143.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);241000000;Rijn-West  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.5 (per bedrijf): Zuivelindustrie;T105300;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;6830.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;3525.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1990.0;493.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1995.0;854.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;13460.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2015.0;4782.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;1641.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;1549.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;14029.4;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;558.355;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2015.0;2201.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2019.0;1444.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2021.0;1192.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2022.0;1012.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2023.0;469.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;737.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);110000000;Eems  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1990.0;1254.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);110000000;Eems  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1995.0;1254.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;6196.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1990.0;19040.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1995.0;1.888;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;33974.2;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;8602.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2015.0;27216.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2021.0;17037.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2022.0;15869.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2023.0;15782.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2019.0;25627.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;22042.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;29656.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1990.0;12817.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1995.0;26942.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;15137.56;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;10114.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);211000000;Rijn-Noord  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.9 (per bedrijf): Diervoederindustrie;T105500;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2015.0;10553.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Deelstroomgebieden (gaf15-nl);241000000;Rijn-West  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.8 (per bedrijf): Overige voedingsmiddelenindustrie (exclusief SBI 10.81 en 10.82);T105600;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1990.0;1500.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Deelstroomgebieden (gaf15-nl);310000000;Maas  ;Emissieoorzaak;Overige industrie;Voedings- en genotmiddelenindustrie;SBI 10.8 (per bedrijf): Overige voedingsmiddelenindustrie (exclusief SBI 10.81 en 10.82);T105600;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;3800.0;kg
